term_set,label,pattern,attr,replace,extra1,extra2
us_locations,us_state,IA,text,Iowa,,IA
us_locations,us_state,ID,text,Idaho,,ID
us_locations,us_state,ida.,lower,Idaho,,ID
us_locations,us_state,IL,text,Illinois,,IL
us_locations,us_state,ill.,lower,Illinois,,IL
us_locations,us_state,illinois,lower,Illinois,,IL
us_locations,us_state,ills.,lower,Illinois,,IL
us_locations,us_state,IN,text,Indiana,,IN
us_locations,us_state,ind.,lower,Indiana,,IN
us_locations,us_state,ioa.,lower,Iowa,,IA
us_locations,us_state,k.a.,lower,Kansas,,KS
us_locations,us_state,kan.,lower,Kansas,,KS
us_locations,us_state,kans.,lower,Kansas,,KS
us_locations,us_state,kansas,lower,Kansas,,KS
us_locations,us_state,ken.,lower,Kentucky,,KY
us_locations,us_state,kent.,lower,Kentucky,,KY
us_locations,us_state,kentucky,lower,Kentucky,,KY
us_locations,us_state,KS,text,Kansas,,KS
us_locations,us_state,KY,text,Kentucky,,KY
us_locations,us_state,ky.,lower,Kentucky,,KY
us_locations,us_state,LA,text,Louisiana,,LA
us_locations,us_state,louisiana,lower,Louisiana,,LA
us_locations,us_state,m.c.,lower,Michigan,,MI
us_locations,us_state,MA,text,Massachusetts,,MA
us_locations,us_state,maine,lower,Maine,,ME
us_locations,us_state,mar.,lower,Maryland,,MD
us_locations,us_state,mary.,lower,Maryland,,MD
us_locations,us_state,maryland,lower,Maryland,,MD
us_locations,us_state,mass.,lower,Massachusetts,,MA
us_locations,us_state,massachusetts,lower,Massachusetts,,MA
us_locations,us_state,MD,text,Maryland,,MD
us_locations,us_state,md.,lower,Maryland,,MD
us_locations,us_state,ME,text,Maine,,ME
us_locations,us_state,MI,text,Michigan,,MI
us_locations,us_state,mich.,lower,Michigan,,MI
us_locations,us_state,michigan,lower,Michigan,,MI
us_locations,us_state,minn.,lower,Minnesota,,MN
us_locations,us_state,minnesota,lower,Minnesota,,MN
us_locations,us_state,miss.,lower,Mississippi,,MS
us_locations,us_state,missouri,lower,Missouri,,MO
us_locations,us_state,MN,text,Minnesota,,MN
us_locations,us_state,mn.,lower,Minnesota,,MN
us_locations,us_state,MO,text,Missouri,,MO
us_locations,us_state,mo.,lower,Missouri,,MO
us_locations,us_state,mont.,lower,Montana,,MT
us_locations,us_state,montana,lower,Montana,,MT
us_locations,us_state,MS,text,Mississippi,,MS
us_locations,us_state,MT,text,Montana,,MT
us_locations,us_state,n. car.,lower,North Carolina,,NC
us_locations,us_state,n. dak.,lower,North Dakota,,ND
us_locations,us_state,n. j.,lower,New Jersey,,NJ
us_locations,us_state,n. mex.,lower,New Mexico,,NM
us_locations,us_state,n. y.,lower,New York,,NY
us_locations,us_state,n. york,lower,New York,,NY
us_locations,us_state,n.b.,lower,Nebraska,,NE
us_locations,us_state,n. jersey,lower,New Jersey,,NJ
us_locations,us_state,NC,text,North Carolina,,NC
us_locations,us_state,ND,text,North Dakota,,ND
us_locations,us_state,NE,text,Nebraska,,NE
us_locations,us_state,neb.,lower,Nebraska,,NE
us_locations,us_state,nebr.,lower,Nebraska,,NE
us_locations,us_state,nebraska,lower,Nebraska,,NE
us_locations,us_state,nev.,lower,Nevada,,NV
us_locations,us_state,new hampshire,lower,New Hampshire,,NH
us_locations,us_state,new jersey,lower,New Jersey,,NJ
us_locations,us_state,new m.,lower,New Mexico,,NM
us_locations,us_state,new mexico,lower,New Mexico,,NM
us_locations,us_state,NH,text,New Hampshire,,NH
us_locations,us_state,NJ,text,New Jersey,,NJ
us_locations,us_state,NM,text,New Mexico,,NM
us_locations,us_state,no. dak.,lower,North Dakota,,ND
us_locations,us_state,north carolina,lower,North Carolina,,NC
us_locations,us_state,north dakota,lower,North Dakota,,ND
us_locations,us_state,NV,text,Nevada,,NV
us_locations,us_state,NY,text,New York,,NY
us_locations,us_state,OH,text,Ohio,,OH
us_locations,us_state,OK,text,Oklahoma,,OK
us_locations,us_state,okla.,lower,Oklahoma,,OK
us_locations,us_state,OR,text,Oregon,,OR
us_locations,us_state,ore.,lower,Oregon,,OR
us_locations,us_state,oreg.,lower,Oregon,,OR
us_locations,us_state,p.p.,lower,Rhode Island,,RI
us_locations,us_state,PA,text,Pennsylvania,,PA
us_locations,us_state,penn.,lower,Pennsylvania,,PA
us_locations,us_state,penna.,lower,Pennsylvania,,PA
us_locations,us_state,pennsylvania,lower,Pennsylvania,,PA
us_locations,us_state,r.isl.,lower,Rhode Island,,RI
us_locations,us_state,rhode island,lower,Rhode Island,,RI
us_locations,us_state,RI,text,Rhode Island,,RI
us_locations,us_state,s. car.,lower,South Carolina,,SC
us_locations,us_state,s. dak.,lower,South Dakota,,SD
us_locations,us_state,SC,text,South Carolina,,SC
us_locations,us_state,SD,text,South Dakota,,SD
us_locations,us_state,so. dak.,lower,South Dakota,,SD
us_locations,us_state,south carolina,lower,South Carolina,,SC
us_locations,us_state,south dakota,lower,South Dakota,,SD
us_locations,us_state,tenn.,lower,Tennessee,,TN
us_locations,us_state,tennessee,lower,Tennessee,,TN
us_locations,us_state,tex.,lower,Texas,,TX
us_locations,us_state,TN,text,Tennessee,,TN
us_locations,us_state,TX,text,Texas,,TX
us_locations,us_state,UT,text,Utah,,UT
us_locations,us_state,VA,text,Virginia,,VA
us_locations,us_state,vermont,lower,Vermont,,VT
us_locations,us_state,virg.,lower,Virginia,,VA
us_locations,us_state,virginia,lower,Virginia,,VA
us_locations,us_state,VT,text,Vermont,,VT
us_locations,us_state,w. va.,lower,West Virginia,,WV
us_locations,us_state,w. vir.,lower,West Virginia,,WV
us_locations,us_state,w. virg.,lower,West Virginia,,WV
us_locations,us_state,w.n.,lower,Washington,,WA
us_locations,us_state,w.s.,lower,Wisconsin,,WI
us_locations,us_state,WA,text,Washington,,WA
us_locations,us_state,wash.,lower,Washington,,WA
us_locations,us_state,wash. d.c.,lower,District of Columbia,,DC
us_locations,us_state,west virginia,lower,West Virginia,,WV
us_locations,us_state,WI,text,Wisconsin,,WI
us_locations,us_state,wis.,lower,Wisconsin,,WI
us_locations,us_state,wisc.,lower,Wisconsin,,WI
us_locations,us_state,wisconsin,lower,Wisconsin,,WI
us_locations,us_state,WV,text,West Virginia,,WV
us_locations,us_state,WY,text,Wyoming,,WY
us_locations,us_state,wyo.,lower,Wyoming,,WY
us_locations,us_state,CA,text,California,,CA
us_locations,us_state,DE,text,Delaware,,DE
us_locations,us_state-us_county,oregon,lower,Oregon,MO,OR
us_locations,us_state-us_county,arkansas,lower,Arkansas,AR,AR
us_locations,us_state-us_county,colorado,lower,Colorado,TX,CO
us_locations,us_state-us_county,delaware,lower,Delaware,IN IA NY OH OK PA,DE
us_locations,us_state-us_county,hawaii,lower,Hawaii,HI,HI
us_locations,us_state-us_county,idaho,lower,Idaho,ID,ID
us_locations,us_state-us_county,indiana,lower,Indiana,PA,IN
us_locations,us_state-us_county,iowa,lower,Iowa,IA WI,IA
us_locations,us_state-us_county,mississippi,lower,Mississippi,AR MO,MS
us_locations,us_state-us_county,nevada,lower,Nevada,AR CA,NV
us_locations,us_state-us_county,new york,lower,New York,NY,NY
us_locations,us_state-us_county,ohio,lower,Ohio,IN KY WV,OH
us_locations,us_state-us_county,oklahoma,lower,Oklahoma,OK,OK
us_locations,us_state-us_county,texas,lower,Texas,MO OK,TX
us_locations,us_state-us_county,utah,lower,Utah,UT,UT
us_locations,us_state-us_county,washington,lower,Washington,AL AR CO FL GA ID IL IN IA KS KY LA ME MD MN MS MO NE NY NC OH OK OR PA RI TN TX UT VT VA WI,WA
us_locations,us_state-us_county,wyoming,lower,Wyoming,NY PA WV,WY
us_locations,us_territory,VI,text,Virgin Islands,,VI
us_locations,us_territory,american samoa,lower,American Samoa,,AS
us_locations,us_territory,AS,text,American Samoa,,AS
us_locations,us_territory,asm,lower,American Samoa,,AS
us_locations,us_territory,c.m.,lower,Northern Mariana Islands,,MP
us_locations,us_territory,c.n.m.i.,lower,Northern Mariana Islands,,MP
us_locations,us_territory,GU,text,Guam,,GU
us_locations,us_territory,guam,lower,Guam,,GU
us_locations,us_territory,gum,lower,Guam,,GU
us_locations,us_territory,m.n.p.,lower,Northern Mariana Islands,,MP
us_locations,us_territory,marshall islands,lower,Marshall Islands,,MH
us_locations,us_territory,MH,text,Marshall Islands,,MH
us_locations,us_territory,minor outlying islands,lower,Minor Outlying Islands,,UM
us_locations,us_territory,MP,text,Northern Mariana Islands,,MP
us_locations,us_territory,northern mariana islands,lower,Northern Mariana Islands,,MP
us_locations,us_territory,PR,text,Puerto Rico,,PR
us_locations,us_territory,pri,lower,Puerto Rico,,PR
us_locations,us_territory,puerto rico,lower,Puerto Rico,,PR
us_locations,us_territory,pur.,lower,Puerto Rico,,PR
us_locations,us_territory,u.s.v.i.,lower,U.S. Virgin Islands,,VI
us_locations,us_territory,UM,text,U.S. Minor Outlying Islands,,UM
us_locations,us_territory,v.i.,lower,U.S. Virgin Islands,,VI
us_locations,us_territory,v.i.r.,lower,U.S. Virgin Islands,,VI
us_locations,us_territory,virgin islands,lower,U.S. Virgin Islands,,VI
us_locations,us_state,ark,lower,Arkansas,,AR
names,name_prefix,dr,lower,Dr.,,
names,name_prefix,dr.,lower,Dr.,,
names,name_prefix,mr,lower,Mr.,,
names,name_prefix,mr.,lower,Mr.,,
names,name_prefix,mrs,lower,Mrs.,,
names,name_prefix,mrs.,lower,Mrs.,,
names,name_prefix,miss,lower,Miss,,
names,name_prefix,doctor,lower,Dr.,,
names,name_suffix,filho,lower,,,
names,name_suffix,ii,lower,II,,
names,name_suffix,iii,lower,III,,
names,name_suffix,jr,lower,Jr.,,
names,name_suffix,jr.,lower,Jr.,,
names,name_suffix,sr,lower,Sr.,,
names,name_suffix,sr.,lower,Sr.,,
names,name_suffix,phd,lower,Ph.D.,,
names,name_suffix,phd.,lower,Ph.D.,,
us_locations,us_county,prince georges,lower,,MD,
us_locations,us_county,queen annes,lower,,MD,
us_locations,us_county,st. marys,lower,,MD,
us_locations,us_county,st marys,lower,,MD,
us_locations,us_county,obrien,lower,,IA,
us_locations,us_state,pa.,lower,Pennsylvania,,PA
taxon_ranks,rank,subg.,lower,subgenus,190,
taxon_ranks,rank,forma,lower,form,260,
labels,no_label,number,lower,,,
labels,no_label,no,lower,,,
labels,no_label,no.,lower,,,
labels,no_label,num,lower,,,
labels,no_label,num.,lower,,,
labels,no_label,#,lower,,,
labels,no_label,No.,lower,,,
labels,no_label,Num.,lower,,,
colors,color,olivaceous,lower,green,,
colors,color,cinnamon-colored,lower,brown,,
colors,color,cinnamon-coloured,lower,brown,,
colors,color,ochre,lower,brown,,
colors,color,ocher,lower,brown,,
colors,color,purplishbrown,lower,brown,,
colors,color,cinnamon-brown,lower,brown,,
colors,color_mod,pallid,lower,pale,1,
colors,color,nigrescent,lower,black,,
