label,pattern,replace
dtrs_label,trs,
trs_label,trs:,
sec_label,sec,
sec_label,sec.,
sec_label,sec:,
sec_label,sect,
sec_label,sect.,
sec_label,sect:,
sec_label,section,
sec_label,section:,
not_trs,nd,
not_trs,st,
not_trs,rd,
