label,pattern,attr,replace
not_name,puerto rico,lower,
not_name,quad,lower,
not_name,quadrangle,lower,
not_name,quartermaster,lower,
not_name,railroad,lower,
not_name,railway,lower,
not_name,rare,lower,
not_name,region,lower,
not_name,regula,lower,
not_name,remarks,lower,
not_name,reservation,lower,
not_name,reservoir,lower,
not_name,resort,lower,
not_name,resources,lower,
not_name,riparian,lower,
not_name,riverside,lower,
not_name,road,lower,
not_name,roadside,lower,
not_name,roadside,lower,
not_name,route,lower,
not_name,rrizona,lower,
not_name,rt,lower,
not_name,rte,lower,
not_name,s. paulo,lower,
not_name,sampled,lower,
not_name,san juan,lower,
not_name,sci.,lower,
not_name,science,lower,
not_name,sciences,lower,
not_name,scientific,lower,
not_name,sec,lower,
not_name,sec.,lower,
not_name,sect,lower,
not_name,sect.,lower,
not_name,sept,lower,
not_name,soft,lower,
not_name,south,lower,
not_name,southeastern,lower,
not_name,sp .,lower,
not_name,sp.,lower,
not_name,standl.,lower,
not_name,studies,lower,
not_name,study,lower,
not_name,subterranean,lower,
not_name,succulents,lower,
not_name,sunrise,lower,
not_name,systematics,lower,
not_name,tabletop,lower,
not_name,technical,lower,
not_name,temperate,lower,
not_name,ten.mile,lower,
not_name,trail,lower,
not_name,trailhead,lower,
not_name,training,lower,
not_name,trash,lower,
not_name,travel,lower,
not_name,trel.,lower,
not_name,twnshp,lower,
not_name,u.f.,lower,
not_name,u.s.a,lower,
not_name,u.s.a.,lower,
not_name,uncommon,lower,
not_name,unknown,lower,
not_name,valley,lower,
not_name,variety,lower,
not_name,vegetation,lower,
not_name,vegetative,lower,
not_name,vernacular,lower,
not_name,vicinity,lower,
not_name,voucher,lower,
not_name,wilderness,lower,
not_name,wildlife,lower,
not_name,zone,lower,
not_name_prefix,fort,lower,
not_name_prefix,project,lower,
not_name_prefix,project.,lower,
not_name_prefix,sponsored,lower,
not_name_prefix,sponsored by,lower,
not_name_prefix,state,lower,
not_name_prefix,states,lower,
not_name_prefix,station,lower,
not_name_prefix,univ. of,lower,
not_name_prefix,university of,lower,
not_name_prefix,the university,lower,
not_name_prefix,the university of,lower,
not_name_suffix,collection,lower,
not_name_suffix,foundation,lower,
not_name_suffix,mountain,lower,
not_name_suffix,mountains,lower,
not_name_suffix,mts,lower,
not_name_suffix,mts.,lower,
not_name_suffix,reserve,lower,
last_prefix,del,lower,
last_prefix,der,lower,
last_prefix,la,lower,
last_prefix,le,lower,
last_prefix,van,lower,
last_prefix,von,lower,
